timestamp,open,high,low,close,volume,adjclose,date,Year,GDP_USD
1598448600,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,123.21036529541016,2020-08-26 13:30:00,2020,21354105000000.0
1598535000,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,121.7374496459961,2020-08-27 13:30:00,2020,21354105000000.0
1598621400,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,121.54024505615234,2020-08-28 13:30:00,2020,21354105000000.0
1598880600,127.58000183105469,131.0,126.0,129.0399932861328,225702700,125.6619644165039,2020-08-31 13:30:00,2020,21354105000000.0
1598967000,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,130.66738891601562,2020-09-01 13:30:00,2020,21354105000000.0
1599053400,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000,127.96014404296875,2020-09-02 13:30:00,2020,21354105000000.0
1599139800,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600,117.71556091308594,2020-09-03 13:30:00,2020,21354105000000.0
1599226200,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200,117.79347229003906,2020-09-04 13:30:00,2020,21354105000000.0
1599571800,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600,109.8665771484375,2020-09-08 13:30:00,2020,21354105000000.0
1599658200,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500,114.24877166748047,2020-09-09 13:30:00,2020,21354105000000.0
1599744600,120.36000061035156,120.5,112.5,113.48999786376953,182274400,110.51902770996094,2020-09-10 13:30:00,2020,21354105000000.0
1599831000,114.56999969482422,115.2300033569336,110.0,112.0,180860300,109.06803894042969,2020-09-11 13:30:00,2020,21354105000000.0
1600090200,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100,112.3400650024414,2020-09-14 13:30:00,2020,21354105000000.0
1600176600,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000,112.515380859375,2020-09-15 13:30:00,2020,21354105000000.0
1600263000,115.2300033569336,116.0,112.04000091552734,112.12999725341797,154679000,109.19462585449219,2020-09-16 13:30:00,2020,21354105000000.0
1600349400,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000,107.45148468017578,2020-09-17 13:30:00,2020,21354105000000.0
1600435800,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900,104.04312133789062,2020-09-18 13:30:00,2020,21354105000000.0
1600695000,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800,107.19831085205078,2020-09-21 13:30:00,2020,21354105000000.0
1600781400,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400,108.88300323486328,2020-09-22 13:30:00,2020,21354105000000.0
1600867800,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700,104.31578826904297,2020-09-23 13:30:00,2020,21354105000000.0
1600954200,105.16999816894531,110.25,105.0,108.22000122070312,167743300,105.38701629638672,2020-09-24 13:30:00,2020,21354105000000.0
1601040600,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400,109.3406982421875,2020-09-25 13:30:00,2020,21354105000000.0
1601299800,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400,111.95055389404297,2020-09-28 13:30:00,2020,21354105000000.0
1601386200,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200,111.10333251953125,2020-09-29 13:30:00,2020,21354105000000.0
1601472600,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200,112.77827453613281,2020-09-30 13:30:00,2020,21354105000000.0
1601559000,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400,113.73263549804688,2020-10-01 13:30:00,2020,21354105000000.0
1601645400,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000,110.06132507324219,2020-10-02 13:30:00,2020,21354105000000.0
1601904600,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800,113.45022583007812,2020-10-05 13:30:00,2020,21354105000000.0
1601991000,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200,110.19767761230469,2020-10-06 13:30:00,2020,21354105000000.0
1602077400,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000,112.06742095947266,2020-10-07 13:30:00,2020,21354105000000.0
1602163800,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200,111.96028900146484,2020-10-08 13:30:00,2020,21354105000000.0
1602250200,115.27999877929688,117.0,114.91999816894531,116.97000122070312,100506900,113.9079360961914,2020-10-09 13:30:00,2020,21354105000000.0
1602509400,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800,121.1434326171875,2020-10-12 13:30:00,2020,21354105000000.0
1602595800,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,117.92981719970703,2020-10-13 13:30:00,2020,21354105000000.0
1602682200,121.0,123.02999877929688,119.62000274658203,121.19000244140625,150712000,118.01744079589844,2020-10-14 13:30:00,2020,21354105000000.0
1602768600,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200,117.55001831054688,2020-10-15 13:30:00,2020,21354105000000.0
1602855000,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800,115.90425109863281,2020-10-16 13:30:00,2020,21354105000000.0
1603114200,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300,112.94384765625,2020-10-19 13:30:00,2020,21354105000000.0
1603200600,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700,114.43379211425781,2020-10-20 13:30:00,2020,21354105000000.0
1603287000,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000,113.8105239868164,2020-10-21 13:30:00,2020,21354105000000.0
1603373400,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000,112.71985626220703,2020-10-22 13:30:00,2020,21354105000000.0
1603459800,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600,112.02845001220703,2020-10-23 13:30:00,2020,21354105000000.0
1603719000,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700,112.0381851196289,2020-10-26 13:30:00,2020,21354105000000.0
1603805400,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800,113.54762268066406,2020-10-27 13:30:00,2020,21354105000000.0
1603891800,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800,108.28897857666016,2020-10-28 13:30:00,2020,21354105000000.0
1603978200,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200,112.30110931396484,2020-10-29 13:30:00,2020,21354105000000.0
1604064600,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600,106.0102310180664,2020-10-30 13:30:00,2020,21354105000000.0
1604327400,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,105.92259216308594,2020-11-02 14:30:00,2020,21354105000000.0
1604413800,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400,107.54887390136719,2020-11-03 14:30:00,2020,21354105000000.0
1604500200,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500,111.9408187866211,2020-11-04 14:30:00,2020,21354105000000.0
1604586600,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100,115.91398620605469,2020-11-05 14:30:00,2020,21354105000000.0
1604673000,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900,115.78230285644531,2020-11-06 14:30:00,2020,21354105000000.0
1604932200,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300,113.4703598022461,2020-11-09 14:30:00,2020,21354105000000.0
1605018600,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400,113.1289291381836,2020-11-10 14:30:00,2020,21354105000000.0
1605105000,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000,116.5627212524414,2020-11-11 14:30:00,2020,21354105000000.0
1605191400,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300,116.28956604003906,2020-11-12 14:30:00,2020,21354105000000.0
1605277800,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900,116.33836364746094,2020-11-13 14:30:00,2020,21354105000000.0
1605537000,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000,117.35286712646484,2020-11-16 14:30:00,2020,21354105000000.0
1605623400,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000,116.46514129638672,2020-11-17 14:30:00,2020,21354105000000.0
1605709800,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100,115.13848876953125,2020-11-18 14:30:00,2020,21354105000000.0
1605796200,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000,115.7335433959961,2020-11-19 14:30:00,2020,21354105000000.0
1605882600,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300,114.46537780761719,2020-11-20 14:30:00,2020,21354105000000.0
1606141800,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300,111.06087493896484,2020-11-23 14:30:00,2020,21354105000000.0
1606228200,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200,112.34856414794922,2020-11-24 14:30:00,2020,21354105000000.0
1606314600,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200,113.18746948242188,2020-11-25 14:30:00,2020,21354105000000.0
1606487400,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300,113.73374938964844,2020-11-27 14:30:00,2020,21354105000000.0
1606746600,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200,116.13347625732422,2020-11-30 14:30:00,2020,21354105000000.0
1606833000,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200,119.71358489990234,2020-12-01 14:30:00,2020,21354105000000.0
1606919400,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200,120.06476593017578,2020-12-02 14:30:00,2020,21354105000000.0
1607005800,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600,119.92818450927734,2020-12-03 14:30:00,2020,21354105000000.0
1607092200,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,119.25508117675781,2020-12-04 14:30:00,2020,21354105000000.0
1607351400,122.30999755859375,124.56999969482422,122.25,123.75,86712000,120.71833801269531,2020-12-07 14:30:00,2020,21354105000000.0
1607437800,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500,121.33291625976562,2020-12-08 14:30:00,2020,21354105000000.0
1607524200,124.52999877929688,125.94999694824219,121.0,121.77999877929688,115089200,118.7966079711914,2020-12-09 14:30:00,2020,21354105000000.0
1607610600,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200,120.22083282470703,2020-12-10 14:30:00,2020,21354105000000.0
1607697000,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800,119.41118621826172,2020-12-11 14:30:00,2020,21354105000000.0
1607956200,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500,118.7966079711914,2020-12-14 14:30:00,2020,21354105000000.0
1608042600,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157243700,124.74717712402344,2020-12-15 14:30:00,2020,21354105000000.0
1608129000,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600,124.67887115478516,2020-12-16 14:30:00,2020,21354105000000.0
1608215400,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800,125.54708099365234,2020-12-17 14:30:00,2020,21354105000000.0
1608301800,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541500,123.55706787109375,2020-12-18 14:30:00,2020,21354105000000.0
1608561000,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600,125.0886001586914,2020-12-21 14:30:00,2020,21354105000000.0
1608647400,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800,128.649169921875,2020-12-22 14:30:00,2020,21354105000000.0
1608733800,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700,127.75172424316406,2020-12-23 14:30:00,2020,21354105000000.0
1608820200,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100,128.73699951171875,2020-12-24 14:30:00,2020,21354105000000.0
1609165800,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486200,133.3413848876953,2020-12-28 14:30:00,2020,21354105000000.0
1609252200,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047300,131.56588745117188,2020-12-29 14:30:00,2020,21354105000000.0
1609338600,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452100,130.4441680908203,2020-12-30 14:30:00,2020,21354105000000.0
1609425000,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116600,129.43930053710938,2020-12-31 14:30:00,2020,21354105000000.0
1609770600,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900,126.23969268798828,2021-01-04 14:30:00,2021,23681171000000.0
1609857000,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900,127.80049896240234,2021-01-05 14:30:00,2021,23681171000000.0
1609943400,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,155088000,123.49852752685547,2021-01-06 14:30:00,2021,23681171000000.0
1610029800,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200,127.71269989013672,2021-01-07 14:30:00,2021,23681171000000.0
1610116200,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158200,128.81500244140625,2021-01-08 14:30:00,2021,23681171000000.0
1610375400,129.19000244140625,130.1699981689453,128.5,128.97999572753906,100384500,125.82020568847656,2021-01-11 14:30:00,2021,23681171000000.0
1610461800,128.5,129.69000244140625,126.86000061035156,128.8000030517578,91951100,125.6446304321289,2021-01-12 14:30:00,2021,23681171000000.0
1610548200,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,88636800,127.68343353271484,2021-01-13 14:30:00,2021,23681171000000.0
1610634600,130.8000030517578,131.0,128.75999450683594,128.91000366210938,90221800,125.751953125,2021-01-14 14:30:00,2021,23681171000000.0
1610721000,128.77999877929688,130.22000122070312,127.0,127.13999938964844,111598500,124.02530670166016,2021-01-15 14:30:00,2021,23681171000000.0
1611066600,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,90757300,124.69840240478516,2021-01-19 14:30:00,2021,23681171000000.0
1611153000,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,104319500,128.7954864501953,2021-01-20 14:30:00,2021,23681171000000.0
1611239400,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,120150900,133.5169677734375,2021-01-21 14:30:00,2021,23681171000000.0
1611325800,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,114459400,135.66305541992188,2021-01-22 14:30:00,2021,23681171000000.0
1611585000,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,157611700,139.41868591308594,2021-01-25 14:30:00,2021,23681171000000.0
1611671400,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,98390600,139.65284729003906,2021-01-26 14:30:00,2021,23681171000000.0
1611757800,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140843800,138.57980346679688,2021-01-27 14:30:00,2021,23681171000000.0
1611844200,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,142621100,133.7315216064453,2021-01-28 14:30:00,2021,23681171000000.0
1611930600,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523800,128.72723388671875,2021-01-29 14:30:00,2021,23681171000000.0
1612189800,133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239800,130.85382080078125,2021-02-01 14:30:00,2021,23681171000000.0
1612276200,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305400,131.6829833984375,2021-02-02 14:30:00,2021,23681171000000.0
1612362600,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880900,130.65870666503906,2021-02-03 14:30:00,2021,23681171000000.0
1612449000,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183100,134.02418518066406,2021-02-04 14:30:00,2021,23681171000000.0
1612535400,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693800,133.60899353027344,2021-02-05 14:30:00,2021,23681171000000.0
1612794600,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200,133.7555389404297,2021-02-08 14:30:00,2021,23681171000000.0
1612881000,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200,132.87623596191406,2021-02-09 14:30:00,2021,23681171000000.0
1612967400,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600,132.2705535888672,2021-02-10 14:30:00,2021,23681171000000.0
1613053800,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280000,132.01651000976562,2021-02-11 14:30:00,2021,23681171000000.0
1613140200,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145100,132.2510223388672,2021-02-12 14:30:00,2021,23681171000000.0
1613485800,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300,130.12124633789062,2021-02-16 14:30:00,2021,23681171000000.0
1613572200,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500,127.82537078857422,2021-02-17 14:30:00,2021,23681171000000.0
1613658600,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700,126.721435546875,2021-02-18 14:30:00,2021,23681171000000.0
1613745000,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800,126.87772369384766,2021-02-19 14:30:00,2021,23681171000000.0
